Market_Size,Growth_Rate,Product_Type,Price_Range,Geography,Age_Group,Gender,Income_Level,Location,Preferred_Product_Type,Purchase_Channel,Purchase_Frequency,Trending_Ingredients,Key_Players,Avg_Rating,Social_Media_Sentiment,Region,Market_Forecast,Opportunities
665000000,7.41082054945804,Haircare,Budget,Regional,18-24,Prefer not to say,Middle,Suburban,Face Creams,E-commerce Platform,10,Coconut Oil,Brand D,4.5,0,Europe,550000000,Sustainability Focus
385000000,12.1302001700311,Haircare,Budget,Global,25-34,Prefer not to say,Low,Suburban,Face Creams,Offline,7,Neem,Brand B,1.4,0.19,North America,970000000,Sustainability Focus
901000000,17.5564091212763,Haircare,Mid-range,Global,45-54,Prefer not to say,Low,Urban,Face Creams,Offline,4,Rose Water,Brand C,3.3,-0.07,Asia,1261000000,New Product Lines
274000000,17.5429952221158,Makeup,Mid-range,Global,18-24,Male,Low,Rural,Shampoos,Offline,2,Turmeric,Brand A,3.6,-0.74,Asia,1254000000,Sustainability Focus
818000000,15.6958196085303,Skincare,Mid-range,Regional,18-24,Male,High,Rural,Shampoos,Physical Stores,7,Aloe Vera,Brand D,3.3,0.48,South America,1912000000,New Product Lines
968000000,10.9350187935904,Makeup,Premium,Regional,35-44,Female,High,Suburban,Face Creams,Online,2,Rose Water,Brand A,1.2,0.77,Africa,760000000,New Product Lines
347000000,11.1854685429617,Haircare,Premium,Global,35-44,Female,High,Suburban,Hair Oils,Online,9,Turmeric,Brand B,3.4,0.16,Africa,1599000000,New Product Lines
445000000,6.52497504281311,Makeup,Premium,Global,55+,Non-binary,High,Rural,Soaps,E-commerce Platform,10,Rose Water,Brand B,4.1,0.04,Africa,847000000,New Product Lines
389000000,11.8046762073402,Skincare,Premium,Country-Specific,35-44,Prefer not to say,Middle,Urban,Soaps,Offline,1,Coconut Oil,Brand A,3.3,0.21,Europe,1430000000,New Product Lines
402000000,5.21711764999986,Skincare,Mid-range,Global,18-24,Male,Low,Urban,Shampoos,Offline,9,Rose Water,Brand D,4.9,-0.62,Europe,1640000000,Sustainability Focus
395000000,13.7660669912231,Skincare,Budget,Global,25-34,Non-binary,Middle,Rural,Hair Oils,E-commerce Platform,5,Aloe Vera,Brand C,2,-0.51,South America,754000000,Expansion in Asia
389000000,12.4699431202786,Makeup,Budget,Regional,18-24,Male,Low,Rural,Face Creams,Online,4,Rose Water,Brand A,2.4,0.41,Africa,1037000000,Sustainability Focus
738000000,7.47564758096699,Haircare,Budget,Global,55+,Non-binary,Middle,Suburban,Conditioners,Physical Stores,8,Neem,Brand D,3.9,0.02,North America,1973000000,Expansion in Asia
218000000,14.0454559291046,Makeup,Premium,Country-Specific,45-54,Female,Middle,Suburban,Shampoos,Physical Stores,10,Neem,Brand A,2.3,-0.33,Europe,1733000000,Sustainability Focus
197000000,11.943832547298,Haircare,Mid-range,Country-Specific,55+,Female,Low,Urban,Shampoos,Physical Stores,8,Aloe Vera,Brand A,2.6,-0.16,Africa,1559000000,Expansion in Asia
742000000,11.4871593440008,Skincare,Premium,Global,25-34,Female,Middle,Rural,Hair Oils,E-commerce Platform,9,Rose Water,Brand B,1.7,0.21,Asia,858000000,Expansion in Asia
510000000,10.6493375764754,Haircare,Premium,Regional,55+,Prefer not to say,Low,Rural,Soaps,Online,1,Coconut Oil,Brand A,3.7,0.52,North America,1746000000,Expansion in Asia
407000000,9.96230520042934,Makeup,Mid-range,Regional,18-24,Female,Low,Rural,Hair Oils,E-commerce Platform,6,Aloe Vera,Brand C,1.7,-0.3,North America,891000000,Expansion in Asia
290000000,17.4959060793587,Makeup,Mid-range,Regional,55+,Male,Middle,Urban,Hair Oils,Physical Stores,8,Rose Water,Brand A,4.4,0.49,North America,764000000,Sustainability Focus
154000000,15.438463482125,Haircare,Premium,Country-Specific,18-24,Prefer not to say,Middle,Urban,Soaps,E-commerce Platform,10,Rose Water,Brand B,2.9,-0.28,Europe,1021000000,Sustainability Focus
443000000,12.939250556516,Haircare,Premium,Country-Specific,55+,Female,Middle,Urban,Hair Oils,Online,6,Turmeric,Brand C,2.4,-0.61,North America,617000000,Expansion in Asia
395000000,18.093668401075,Haircare,Mid-range,Regional,25-34,Male,High,Rural,Face Creams,Online,4,Neem,Brand A,3,0.1,North America,709000000,New Product Lines
642000000,9.46330951936644,Skincare,Budget,Regional,18-24,Non-binary,Middle,Rural,Shampoos,Physical Stores,4,Neem,Brand C,4.4,0.56,Asia,1613000000,Sustainability Focus
389000000,12.8479007126216,Makeup,Premium,Regional,25-34,Male,Low,Suburban,Conditioners,Online,3,Coconut Oil,Brand B,1.9,-0.41,Africa,1644000000,Expansion in Asia
476000000,6.50820246988624,Makeup,Budget,Country-Specific,35-44,Prefer not to say,Low,Suburban,Shampoos,Offline,3,Turmeric,Brand B,1.4,0.94,Africa,767000000,Sustainability Focus
748000000,10.5957072984666,Skincare,Mid-range,Country-Specific,25-34,Male,Low,Rural,Hair Oils,Online,8,Turmeric,Brand B,4.4,-0.25,Asia,919000000,Expansion in Asia
465000000,6.8388370364625,Haircare,Premium,Regional,18-24,Female,Low,Rural,Shampoos,Online,7,Aloe Vera,Brand A,3.1,-0.43,South America,648000000,New Product Lines
397000000,9.37181633646615,Skincare,Budget,Regional,18-24,Female,Middle,Urban,Hair Oils,Offline,3,Rose Water,Brand C,4.2,0.77,Africa,1280000000,Sustainability Focus
469000000,16.6711765135528,Makeup,Budget,Global,25-34,Male,Low,Rural,Shampoos,Offline,3,Turmeric,Brand A,2.8,0.28,Africa,1704000000,Sustainability Focus
150000000,5.32600367082501,Haircare,Mid-range,Regional,55+,Prefer not to say,Middle,Rural,Face Creams,E-commerce Platform,4,Coconut Oil,Brand C,2.9,0.24,Europe,1692000000,Sustainability Focus
330000000,9.67328933160197,Skincare,Mid-range,Regional,18-24,Male,Middle,Urban,Conditioners,Offline,3,Rose Water,Brand A,2.4,0.81,Africa,1271000000,Sustainability Focus
206000000,5.19225385543747,Haircare,Budget,Global,35-44,Non-binary,High,Urban,Hair Oils,E-commerce Platform,11,Turmeric,Brand C,3.1,0.81,North America,1724000000,New Product Lines
662000000,15.3135980832519,Haircare,Budget,Country-Specific,55+,Prefer not to say,Middle,Rural,Shampoos,E-commerce Platform,5,Neem,Brand C,4.6,0.89,Europe,1576000000,New Product Lines
867000000,5.07323665146736,Makeup,Premium,Global,25-34,Non-binary,Middle,Rural,Soaps,Physical Stores,4,Neem,Brand C,3.2,0.29,North America,1514000000,New Product Lines
789000000,12.0431348086433,Haircare,Mid-range,Regional,35-44,Male,Middle,Urban,Conditioners,E-commerce Platform,3,Neem,Brand A,2.9,-0.37,Europe,673000000,New Product Lines
670000000,11.4688436671193,Makeup,Mid-range,Global,55+,Prefer not to say,Low,Rural,Face Creams,Physical Stores,4,Coconut Oil,Brand B,3.4,-0.26,Africa,1156000000,New Product Lines
975000000,8.63470117292677,Skincare,Budget,Regional,25-34,Prefer not to say,Low,Rural,Hair Oils,E-commerce Platform,1,Aloe Vera,Brand B,4.7,-0.35,North America,1301000000,Sustainability Focus
676000000,15.3050914253324,Makeup,Budget,Regional,25-34,Male,High,Suburban,Conditioners,Offline,5,Rose Water,Brand C,2.1,0.3,North America,1786000000,Expansion in Asia
811000000,7.44528622323254,Skincare,Mid-range,Regional,55+,Female,High,Suburban,Face Creams,Physical Stores,2,Aloe Vera,Brand B,3.8,-0.12,Europe,1547000000,Sustainability Focus
224000000,13.5971931889637,Haircare,Mid-range,Global,35-44,Prefer not to say,Low,Rural,Conditioners,Offline,9,Turmeric,Brand A,2.6,-0.86,Africa,1409000000,Expansion in Asia
891000000,5.0776498269885,Makeup,Premium,Regional,25-34,Prefer not to say,Middle,Urban,Face Creams,Offline,4,Neem,Brand A,4.8,1,Africa,512000000,Expansion in Asia
441000000,17.5525202785,Haircare,Mid-range,Global,45-54,Male,Low,Rural,Soaps,E-commerce Platform,5,Turmeric,Brand A,1.7,-0.2,North America,1239000000,Expansion in Asia
760000000,5.06968768152029,Makeup,Premium,Global,55+,Non-binary,Low,Urban,Shampoos,Offline,1,Turmeric,Brand B,3.9,-0.78,Asia,827000000,New Product Lines
357000000,8.49799882043236,Skincare,Premium,Regional,55+,Prefer not to say,Middle,Urban,Face Creams,Online,7,Rose Water,Brand D,3.3,-0.88,Europe,1992000000,Sustainability Focus
979000000,5.03953112936061,Skincare,Budget,Regional,35-44,Prefer not to say,High,Rural,Shampoos,Offline,9,Rose Water,Brand C,2.1,-0.84,Europe,1586000000,Expansion in Asia
625000000,19.2938355736055,Makeup,Premium,Regional,18-24,Male,Middle,Urban,Hair Oils,E-commerce Platform,9,Coconut Oil,Brand B,3.4,-0.51,Africa,1960000000,New Product Lines
889000000,11.2082421122702,Makeup,Budget,Country-Specific,45-54,Female,High,Suburban,Hair Oils,Online,6,Coconut Oil,Brand C,4.9,0.54,South America,693000000,Expansion in Asia
804000000,17.0236091526283,Haircare,Mid-range,Global,45-54,Male,Low,Urban,Conditioners,Online,2,Neem,Brand A,2.2,-0.56,Europe,1332000000,New Product Lines
822000000,9.85609736633819,Haircare,Mid-range,Regional,45-54,Female,High,Urban,Face Creams,Physical Stores,6,Aloe Vera,Brand B,1.7,-0.78,Europe,790000000,Sustainability Focus
568000000,6.78791601906683,Skincare,Premium,Global,55+,Non-binary,High,Suburban,Soaps,Physical Stores,11,Coconut Oil,Brand D,1.4,0.62,Europe,707000000,Expansion in Asia
332000000,19.6356893644969,Haircare,Premium,Regional,55+,Prefer not to say,Low,Urban,Conditioners,Offline,4,Turmeric,Brand A,3.5,0.51,Africa,1419000000,Expansion in Asia
488000000,12.0030747474106,Skincare,Premium,Global,25-34,Male,Middle,Urban,Soaps,Online,2,Coconut Oil,Brand C,2,0.6,South America,1732000000,Expansion in Asia
543000000,10.3486770193441,Skincare,Budget,Country-Specific,45-54,Male,Middle,Rural,Hair Oils,E-commerce Platform,5,Coconut Oil,Brand A,1.8,0.74,South America,1470000000,Sustainability Focus
511000000,6.81910953265266,Makeup,Budget,Country-Specific,45-54,Prefer not to say,High,Suburban,Conditioners,Offline,6,Turmeric,Brand B,3,-0.77,Africa,1549000000,Expansion in Asia
146000000,18.9923750707571,Makeup,Premium,Global,45-54,Male,Low,Rural,Conditioners,E-commerce Platform,4,Aloe Vera,Brand B,1.1,-0.84,Africa,917000000,New Product Lines
809000000,10.9814077949208,Makeup,Budget,Country-Specific,35-44,Prefer not to say,Low,Suburban,Face Creams,Online,2,Rose Water,Brand A,3.3,-0.08,South America,1434000000,Sustainability Focus
478000000,7.72475447871697,Haircare,Budget,Country-Specific,35-44,Male,Middle,Suburban,Shampoos,Online,10,Rose Water,Brand B,3.2,0.59,Europe,733000000,New Product Lines
751000000,8.88345484006557,Skincare,Premium,Global,18-24,Female,High,Suburban,Conditioners,Online,10,Coconut Oil,Brand D,3.1,-0.56,Europe,593000000,Expansion in Asia
500000000,6.86514940149846,Makeup,Premium,Regional,25-34,Non-binary,Low,Urban,Conditioners,Offline,3,Turmeric,Brand D,1.7,0.54,Asia,994000000,New Product Lines
888000000,16.4062281597448,Haircare,Budget,Global,55+,Non-binary,Low,Rural,Soaps,Physical Stores,11,Aloe Vera,Brand B,3.7,1,North America,1371000000,Sustainability Focus
978000000,18.0579661283226,Haircare,Mid-range,Global,25-34,Female,Low,Urban,Shampoos,Online,8,Rose Water,Brand A,4.9,-0.51,North America,888000000,New Product Lines
927000000,8.36586301944201,Makeup,Mid-range,Global,55+,Female,High,Rural,Conditioners,Offline,1,Turmeric,Brand D,4.7,0.34,North America,767000000,Sustainability Focus
791000000,17.9951667969894,Makeup,Budget,Country-Specific,18-24,Prefer not to say,High,Urban,Hair Oils,E-commerce Platform,11,Coconut Oil,Brand C,2.4,0,North America,576000000,New Product Lines
678000000,13.9770823825713,Haircare,Budget,Regional,45-54,Female,High,Urban,Shampoos,Physical Stores,10,Rose Water,Brand D,4,-0.2,Asia,1253000000,New Product Lines
780000000,6.61411234392813,Makeup,Budget,Global,35-44,Non-binary,Middle,Suburban,Face Creams,Physical Stores,2,Coconut Oil,Brand A,1.7,-0.11,South America,775000000,Expansion in Asia
383000000,16.3482443177345,Haircare,Premium,Regional,25-34,Prefer not to say,Low,Urban,Hair Oils,Online,9,Neem,Brand D,4.2,0.92,Europe,1733000000,Expansion in Asia
996000000,15.7303696414704,Haircare,Budget,Global,55+,Non-binary,Low,Urban,Soaps,Offline,6,Aloe Vera,Brand C,2.8,-0.2,South America,886000000,Sustainability Focus
629000000,17.6029607639389,Skincare,Mid-range,Country-Specific,45-54,Non-binary,Middle,Urban,Conditioners,Online,7,Aloe Vera,Brand B,4.2,-0.95,South America,1110000000,Expansion in Asia
917000000,19.06361712682,Makeup,Mid-range,Regional,35-44,Prefer not to say,Low,Suburban,Conditioners,Offline,5,Coconut Oil,Brand C,3,0.83,Europe,1674000000,Expansion in Asia
264000000,10.5161301363573,Makeup,Budget,Country-Specific,55+,Non-binary,High,Urban,Conditioners,Online,9,Rose Water,Brand C,4.6,0.18,Europe,1868000000,Expansion in Asia
549000000,10.4089385056532,Makeup,Premium,Regional,25-34,Non-binary,Middle,Suburban,Face Creams,E-commerce Platform,11,Rose Water,Brand C,4.6,-0.31,Asia,675000000,Expansion in Asia
478000000,5.6756897298797,Makeup,Budget,Country-Specific,55+,Female,Middle,Urban,Soaps,E-commerce Platform,1,Coconut Oil,Brand B,1.8,0.12,South America,1395000000,Sustainability Focus
204000000,13.9628637333762,Haircare,Premium,Global,45-54,Female,High,Suburban,Hair Oils,Physical Stores,6,Neem,Brand B,1.8,0.12,Africa,706000000,Expansion in Asia
518000000,7.08753087907648,Haircare,Mid-range,Regional,55+,Non-binary,Middle,Suburban,Conditioners,Offline,10,Neem,Brand C,2.6,0.27,South America,562000000,New Product Lines
733000000,12.9353932158044,Skincare,Budget,Global,45-54,Female,High,Urban,Face Creams,Offline,3,Neem,Brand B,4.6,-0.05,Asia,1424000000,Sustainability Focus
989000000,9.74524396924651,Skincare,Mid-range,Regional,45-54,Female,High,Urban,Shampoos,Online,5,Rose Water,Brand D,2.6,0.24,Asia,1968000000,Expansion in Asia
125000000,6.91678611207084,Haircare,Premium,Regional,55+,Non-binary,Low,Rural,Soaps,E-commerce Platform,2,Rose Water,Brand B,1.8,-0.01,Africa,1177000000,Expansion in Asia
423000000,6.43162739722593,Skincare,Budget,Regional,25-34,Prefer not to say,High,Urban,Conditioners,E-commerce Platform,8,Coconut Oil,Brand A,3.5,0.46,Asia,658000000,New Product Lines
443000000,15.605138604275,Haircare,Premium,Regional,18-24,Non-binary,High,Urban,Hair Oils,Offline,3,Rose Water,Brand B,3.4,-0.61,Africa,731000000,New Product Lines
830000000,6.26996542073596,Haircare,Mid-range,Country-Specific,35-44,Male,Middle,Suburban,Conditioners,Physical Stores,4,Rose Water,Brand B,4.4,0.75,Asia,1656000000,Expansion in Asia
918000000,16.0858423142276,Makeup,Premium,Regional,45-54,Non-binary,High,Rural,Conditioners,Physical Stores,6,Rose Water,Brand D,4.3,-0.83,South America,600000000,Expansion in Asia
765000000,6.71167539513759,Haircare,Budget,Country-Specific,45-54,Male,High,Suburban,Soaps,Offline,7,Turmeric,Brand B,2.9,0.42,Asia,677000000,Expansion in Asia
753000000,11.1145215762979,Skincare,Mid-range,Regional,45-54,Male,Middle,Suburban,Soaps,Offline,8,Aloe Vera,Brand C,1.9,0.82,Asia,881000000,Sustainability Focus
385000000,17.0195763058433,Makeup,Mid-range,Regional,55+,Non-binary,Low,Urban,Conditioners,Offline,8,Turmeric,Brand A,2,-0.42,Asia,1334000000,New Product Lines
973000000,15.2039482495346,Makeup,Premium,Global,18-24,Prefer not to say,Low,Suburban,Shampoos,Physical Stores,1,Turmeric,Brand C,3.2,-0.58,Europe,1572000000,Sustainability Focus
312000000,8.56987969706032,Haircare,Premium,Regional,45-54,Male,High,Suburban,Soaps,Offline,11,Turmeric,Brand C,3.8,0.83,Africa,901000000,Sustainability Focus
235000000,17.880804742912,Makeup,Budget,Regional,45-54,Non-binary,High,Suburban,Soaps,Online,10,Turmeric,Brand D,4.2,-0.68,Europe,1787000000,New Product Lines
877000000,15.1304180329899,Haircare,Premium,Regional,25-34,Prefer not to say,Low,Rural,Shampoos,Offline,6,Neem,Brand B,2.6,0.09,South America,1488000000,New Product Lines
578000000,7.26834079152603,Haircare,Budget,Regional,35-44,Non-binary,High,Suburban,Soaps,Online,11,Aloe Vera,Brand B,1.8,-0.86,Europe,1713000000,Sustainability Focus
422000000,13.9237771232111,Haircare,Budget,Country-Specific,35-44,Prefer not to say,Low,Suburban,Conditioners,Physical Stores,7,Rose Water,Brand A,2.4,-0.79,Africa,1461000000,Sustainability Focus
400000000,18.2664772153382,Haircare,Premium,Country-Specific,18-24,Non-binary,Middle,Rural,Face Creams,Physical Stores,10,Aloe Vera,Brand D,3.4,-0.16,Africa,1343000000,New Product Lines
598000000,6.84892753735782,Makeup,Premium,Global,18-24,Male,High,Urban,Shampoos,Online,9,Aloe Vera,Brand D,1.2,-0.29,Europe,1880000000,Expansion in Asia
168000000,18.731394658388,Makeup,Premium,Country-Specific,18-24,Male,Middle,Suburban,Shampoos,Online,1,Coconut Oil,Brand D,1.8,-0.47,Europe,703000000,Expansion in Asia
532000000,6.98127265486223,Skincare,Premium,Regional,55+,Male,Middle,Rural,Soaps,E-commerce Platform,10,Rose Water,Brand A,3.7,0.04,Africa,1374000000,New Product Lines
968000000,6.80217392730647,Haircare,Budget,Country-Specific,35-44,Female,Low,Urban,Conditioners,Online,11,Coconut Oil,Brand C,3.6,-0.74,South America,740000000,Sustainability Focus
553000000,11.3989559809338,Haircare,Budget,Regional,25-34,Female,Low,Suburban,Hair Oils,Offline,9,Rose Water,Brand B,3,-0.56,Africa,1988000000,New Product Lines
717000000,6.31517389209991,Makeup,Premium,Global,25-34,Male,Low,Urban,Conditioners,Online,4,Neem,Brand D,1.5,-0.23,Europe,1989000000,New Product Lines
266000000,19.511265141167,Haircare,Mid-range,Global,45-54,Non-binary,Low,Suburban,Shampoos,Physical Stores,7,Rose Water,Brand D,3.5,-0.94,Africa,741000000,Expansion in Asia
421000000,17.1911369483878,Haircare,Budget,Regional,55+,Male,High,Suburban,Shampoos,Online,11,Coconut Oil,Brand C,4.2,-0.26,South America,1425000000,New Product Lines
395000000,11.7176996381936,Haircare,Mid-range,Regional,25-34,Non-binary,Middle,Rural,Hair Oils,Physical Stores,3,Turmeric,Brand B,1.9,-0.59,Europe,1903000000,New Product Lines
804000000,7.29388886481848,Haircare,Mid-range,Regional,35-44,Female,Low,Suburban,Soaps,Physical Stores,7,Aloe Vera,Brand A,2.7,-0.59,Europe,1407000000,Sustainability Focus
916000000,12.9926323644098,Skincare,Budget,Global,25-34,Non-binary,High,Urban,Shampoos,Physical Stores,4,Aloe Vera,Brand A,2.9,-0.03,South America,570000000,Expansion in Asia
664000000,7.59033488338461,Skincare,Budget,Regional,18-24,Female,High,Suburban,Face Creams,Offline,9,Turmeric,Brand D,2.9,0.58,North America,1632000000,New Product Lines
398000000,7.83197709880185,Haircare,Budget,Regional,35-44,Prefer not to say,Middle,Urban,Soaps,Online,11,Neem,Brand D,4.3,-0.55,Africa,1415000000,Expansion in Asia
535000000,12.1859436344491,Makeup,Budget,Regional,45-54,Prefer not to say,Middle,Rural,Hair Oils,Online,6,Aloe Vera,Brand A,4.9,0.25,Africa,1665000000,New Product Lines
820000000,5.67568468102011,Makeup,Premium,Regional,35-44,Prefer not to say,Middle,Rural,Conditioners,Online,1,Turmeric,Brand A,2.3,-0.01,Europe,1226000000,New Product Lines
537000000,18.1410684681149,Haircare,Premium,Regional,25-34,Non-binary,High,Rural,Hair Oils,Physical Stores,9,Rose Water,Brand B,2.8,-0.29,Europe,1404000000,Expansion in Asia
119000000,11.269856237983,Makeup,Premium,Country-Specific,55+,Non-binary,Low,Suburban,Hair Oils,E-commerce Platform,7,Neem,Brand C,3.9,-0.69,Asia,651000000,Expansion in Asia
522000000,19.7431896989479,Skincare,Mid-range,Country-Specific,35-44,Male,Middle,Urban,Face Creams,Offline,11,Coconut Oil,Brand B,4.6,-0.8,Africa,1218000000,Sustainability Focus
430000000,14.1307911084038,Haircare,Premium,Country-Specific,55+,Male,Middle,Suburban,Hair Oils,Online,4,Rose Water,Brand C,3.5,0.09,North America,1685000000,New Product Lines
735000000,6.40098424574761,Makeup,Premium,Country-Specific,55+,Female,Middle,Urban,Hair Oils,E-commerce Platform,7,Neem,Brand C,4.3,-0.51,Africa,1835000000,New Product Lines
877000000,13.7398450315928,Makeup,Budget,Regional,45-54,Male,Middle,Urban,Conditioners,E-commerce Platform,4,Neem,Brand B,2.2,0.33,Europe,1369000000,Expansion in Asia
365000000,7.78658312197222,Haircare,Premium,Regional,35-44,Female,Low,Rural,Conditioners,Physical Stores,9,Neem,Brand C,2.3,0.13,South America,875000000,New Product Lines
365000000,12.4137223751804,Skincare,Budget,Global,25-34,Female,High,Rural,Conditioners,Online,5,Aloe Vera,Brand C,3.8,0.92,North America,1566000000,Expansion in Asia
279000000,14.0630180372018,Makeup,Budget,Country-Specific,25-34,Male,Low,Rural,Hair Oils,Offline,10,Aloe Vera,Brand B,3.2,-0.57,Europe,709000000,Sustainability Focus
727000000,14.5675607618474,Haircare,Mid-range,Regional,18-24,Female,Low,Urban,Face Creams,Physical Stores,10,Neem,Brand C,4.6,0.56,Asia,567000000,Sustainability Focus
366000000,14.215774636137,Haircare,Premium,Regional,45-54,Prefer not to say,Middle,Suburban,Shampoos,Online,2,Neem,Brand C,2.8,-0.07,South America,1736000000,Sustainability Focus
690000000,19.1403105120222,Skincare,Mid-range,Global,18-24,Male,Low,Suburban,Hair Oils,E-commerce Platform,11,Turmeric,Brand B,3.1,-0.44,Asia,1711000000,Expansion in Asia
341000000,8.62553245396577,Skincare,Mid-range,Regional,45-54,Prefer not to say,Middle,Suburban,Shampoos,E-commerce Platform,6,Aloe Vera,Brand C,3.8,-0.29,South America,1060000000,Expansion in Asia
999000000,10.995050813535,Makeup,Budget,Global,25-34,Non-binary,Middle,Suburban,Hair Oils,Offline,10,Rose Water,Brand B,1.9,0.14,North America,619000000,New Product Lines
180000000,5.31700929599148,Makeup,Budget,Global,45-54,Non-binary,High,Rural,Soaps,Physical Stores,8,Neem,Brand B,1.2,-0.4,North America,1897000000,Expansion in Asia
971000000,8.10967967950307,Skincare,Mid-range,Regional,35-44,Female,High,Urban,Shampoos,Online,6,Turmeric,Brand A,4.2,-0.21,North America,697000000,Expansion in Asia
414000000,10.9513906483405,Haircare,Mid-range,Global,25-34,Non-binary,High,Suburban,Face Creams,Offline,1,Rose Water,Brand A,1,-0.41,Asia,1998000000,Sustainability Focus
320000000,17.6792321930817,Haircare,Premium,Global,45-54,Female,Middle,Urban,Conditioners,Physical Stores,4,Turmeric,Brand D,1.9,-0.68,Europe,1805000000,Sustainability Focus
697000000,19.0177704203527,Haircare,Premium,Global,18-24,Female,Low,Urban,Soaps,Offline,6,Coconut Oil,Brand D,2.4,0.37,Africa,924000000,Expansion in Asia
889000000,5.39735070726841,Skincare,Budget,Country-Specific,45-54,Prefer not to say,High,Suburban,Conditioners,Online,1,Aloe Vera,Brand B,3.8,0.61,South America,1583000000,Sustainability Focus
984000000,5.79496152137406,Makeup,Mid-range,Regional,45-54,Non-binary,Low,Urban,Conditioners,E-commerce Platform,9,Neem,Brand B,4.6,0.58,Europe,1387000000,Expansion in Asia
306000000,11.383571292552,Skincare,Premium,Global,35-44,Non-binary,High,Suburban,Hair Oils,E-commerce Platform,8,Coconut Oil,Brand A,3.3,-0.16,Europe,683000000,Sustainability Focus
397000000,19.3044937335676,Haircare,Premium,Regional,45-54,Female,High,Suburban,Face Creams,E-commerce Platform,2,Neem,Brand D,1.5,-0.25,Europe,1402000000,Sustainability Focus
242000000,15.3449826880563,Skincare,Mid-range,Regional,18-24,Prefer not to say,Middle,Suburban,Soaps,E-commerce Platform,4,Turmeric,Brand A,4.6,0.64,North America,1611000000,Expansion in Asia
962000000,8.19444135485554,Haircare,Mid-range,Global,55+,Male,High,Urban,Shampoos,Offline,5,Turmeric,Brand A,2,0.98,South America,610000000,Sustainability Focus
711000000,6.67941708394662,Skincare,Premium,Regional,25-34,Prefer not to say,High,Urban,Face Creams,Online,6,Aloe Vera,Brand A,3.1,-0.75,Europe,813000000,Expansion in Asia
415000000,16.7761361440472,Makeup,Premium,Global,45-54,Male,Middle,Rural,Face Creams,Physical Stores,7,Neem,Brand C,3,0.74,Asia,1081000000,New Product Lines
288000000,11.2754688311935,Haircare,Mid-range,Global,25-34,Non-binary,High,Rural,Face Creams,Physical Stores,9,Neem,Brand C,2.5,-0.06,North America,578000000,New Product Lines
360000000,5.63229132386521,Haircare,Budget,Country-Specific,25-34,Male,Low,Suburban,Hair Oils,Online,10,Rose Water,Brand B,3.5,0.19,Africa,585000000,Expansion in Asia
806000000,5.52401995269787,Haircare,Budget,Country-Specific,18-24,Female,Middle,Urban,Shampoos,E-commerce Platform,4,Coconut Oil,Brand D,3.8,0.75,Asia,1518000000,Sustainability Focus
477000000,12.6779504877687,Haircare,Budget,Regional,25-34,Non-binary,Low,Urban,Soaps,Offline,1,Neem,Brand A,1.1,0.58,South America,1208000000,Expansion in Asia
697000000,12.7159613971476,Haircare,Mid-range,Regional,35-44,Non-binary,High,Urban,Soaps,E-commerce Platform,4,Rose Water,Brand B,1.6,-0.67,North America,1656000000,New Product Lines
371000000,19.5572873831583,Makeup,Budget,Country-Specific,55+,Male,Low,Suburban,Soaps,Online,3,Turmeric,Brand B,4.1,0.34,South America,554000000,New Product Lines
143000000,6.86549341442326,Haircare,Mid-range,Regional,18-24,Female,High,Urban,Face Creams,E-commerce Platform,5,Aloe Vera,Brand B,1.9,-0.5,North America,895000000,Sustainability Focus
472000000,17.4106128230397,Makeup,Budget,Country-Specific,55+,Male,Middle,Suburban,Conditioners,Offline,5,Coconut Oil,Brand B,3.6,-0.41,South America,590000000,New Product Lines
686000000,19.1104077399961,Haircare,Budget,Global,25-34,Non-binary,High,Rural,Conditioners,E-commerce Platform,3,Rose Water,Brand A,4.7,-0.05,Asia,1897000000,New Product Lines
837000000,10.1642044763215,Haircare,Premium,Regional,45-54,Female,Low,Urban,Face Creams,Offline,1,Aloe Vera,Brand A,2,-0.32,North America,1911000000,Expansion in Asia
110000000,14.2823622335352,Haircare,Budget,Regional,55+,Prefer not to say,Low,Rural,Face Creams,E-commerce Platform,5,Turmeric,Brand C,3.8,0.35,Asia,1508000000,Expansion in Asia
216000000,10.9889157612446,Makeup,Budget,Global,18-24,Prefer not to say,High,Rural,Shampoos,Physical Stores,7,Neem,Brand B,1.4,-0.18,Europe,533000000,Expansion in Asia
473000000,6.21948095106469,Skincare,Premium,Global,25-34,Male,High,Rural,Face Creams,Online,5,Coconut Oil,Brand A,2.7,-0.2,South America,1603000000,New Product Lines
427000000,15.9254279422312,Haircare,Premium,Global,25-34,Non-binary,High,Urban,Soaps,Online,3,Rose Water,Brand A,2.8,0.41,Asia,1002000000,Expansion in Asia
928000000,9.75799949099911,Makeup,Budget,Regional,18-24,Non-binary,Low,Urban,Shampoos,Physical Stores,8,Aloe Vera,Brand B,5,-0.52,South America,1792000000,Expansion in Asia
162000000,16.1420024209129,Haircare,Premium,Global,35-44,Prefer not to say,Middle,Urban,Conditioners,E-commerce Platform,8,Coconut Oil,Brand B,4.8,-0.28,Asia,1789000000,Expansion in Asia
117000000,9.26482015126797,Haircare,Premium,Country-Specific,45-54,Female,High,Rural,Hair Oils,Physical Stores,2,Coconut Oil,Brand D,4.8,-0.38,Asia,1029000000,New Product Lines
